"miRNA ID","miRNA Name","Target Gene IDs","Target Gene Names"
"MIMAT0000267","hsa-miR-210-3p","ENSG00000115107","STEAP3"
"MIMAT0000267","hsa-miR-210-3p","ENSG00000118971","CCND2"
"MIMAT0000267","hsa-miR-210-3p","ENSG00000134574","DDB2"
"MIMAT0000267","hsa-miR-210-3p","ENSG00000135679","MDM2"
"MIMAT0000267","hsa-miR-210-3p","ENSG00000137801","THBS1"
"MIMAT0000267","hsa-miR-210-3p","ENSG00000146674","IGFBP3"
